web-scraper-order,web-scraper-start-url,brands,brands-href
1595276171-870,https://market.erniani.com/it/marche-cosmetici/,Xerjoff,https://market.erniani.com/it/xerjoff/
1595276171-871,https://market.erniani.com/it/marche-cosmetici/,XX by Revolution,https://market.erniani.com/it/xx-by-revolution/
1595276171-872,https://market.erniani.com/it/marche-cosmetici/,Yankee Candle,https://market.erniani.com/it/yankee-candle/
1595276171-873,https://market.erniani.com/it/marche-cosmetici/,Yasumi,https://market.erniani.com/it/yasumi/
1595276171-874,https://market.erniani.com/it/marche-cosmetici/,Yonelle,https://market.erniani.com/it/yonelle/
1595276171-875,https://market.erniani.com/it/marche-cosmetici/,Yope,https://market.erniani.com/it/yope/
1595276171-876,https://market.erniani.com/it/marche-cosmetici/,Yves Saint Laurent,https://market.erniani.com/it/yves-saint-laurent/
1595276171-877,https://market.erniani.com/it/marche-cosmetici/,Zadig & Voltaire,https://market.erniani.com/it/zadig-voltaire/
1595276171-878,https://market.erniani.com/it/marche-cosmetici/,Zendium,https://market.erniani.com/it/zendium/
1595276171-879,https://market.erniani.com/it/marche-cosmetici/,Zew,https://market.erniani.com/it/zew/
1595276171-880,https://market.erniani.com/it/marche-cosmetici/,Ziaja,https://market.erniani.com/it/ziaja/
1595276171-881,https://market.erniani.com/it/marche-cosmetici/,Ziaja Med,https://market.erniani.com/it/ziaja-med/
1595276171-882,https://market.erniani.com/it/marche-cosmetici/,Zippo Fragrances,https://market.erniani.com/it/zippo-fragrances/
1595276171-883,https://market.erniani.com/it/marche-cosmetici/,Zlatan Ibrahimovic,https://market.erniani.com/it/zlatan-ibrahimovic/
1595276171-884,https://market.erniani.com/it/marche-cosmetici/,Zoë Ayla,https://market.erniani.com/it/zoe-ayla/
1595276171-885,https://market.erniani.com/it/marche-cosmetici/,Zwilling,https://market.erniani.com/it/zwilling/
